region_id,centroid_x,centroid_y,Precipitation,Log Precipitation,Coal Deposits,Evaporites Deposits,Glacial Deposits,Latitude,Longitude,Abs Latitude,Squared Abs Latitude,Elevation,Sqrt Elevation,ASinh Elevation Sc50,ASinh Elevation Sc70,Dist to Shore,Sqrt Dist,ASinh Dist Sc50,ASinh Dist Sc70,Sin Angle Shore,Cos Angle Shore
919,30.02,91.50,2.79,1.03,0.0,0.0,0.0,30.02,91.50,30.02,900.92,2100.00,45.83,4.43,4.09,1250.56,35.36,3.91,3.58,-0.21,-0.98
920,33.57,91.50,2.00,0.69,0.0,0.0,0.0,33.57,91.50,33.57,1126.72,2100.00,45.83,4.43,4.09,1638.63,40.48,4.18,3.85,-0.16,-0.99
921,37.27,91.50,0.83,-0.19,0.0,0.0,0.0,37.27,91.50,37.27,1389.17,2010.37,44.84,4.39,4.05,2046.22,45.24,4.41,4.07,-0.13,-0.99
922,41.17,91.50,0.13,-2.06,0.0,0.0,0.0,41.17,91.50,41.17,1694.98,1056.94,32.51,3.74,3.41,2476.62,49.77,4.60,4.26,-0.11,-0.99
923,45.32,91.50,0.10,-2.31,0.0,0.0,0.0,45.32,91.50,45.32,2053.75,412.65,20.31,2.81,2.47,2504.39,50.04,4.61,4.27,-1.00,-0.00
924,49.80,91.50,0.46,-0.78,0.0,0.0,0.0,49.80,91.50,49.80,2480.01,200.00,14.14,2.09,1.77,2402.68,49.02,4.57,4.23,-0.34,0.94
925,54.75,91.50,0.91,-0.10,0.0,0.0,0.0,54.75,91.50,54.75,2997.53,528.28,22.98,3.05,2.72,1882.62,43.39,4.32,3.99,-0.33,0.94
926,60.42,91.50,0.65,-0.43,0.0,0.0,0.0,60.42,91.50,60.42,3650.44,200.00,14.14,2.09,1.77,1304.90,36.12,3.96,3.62,-0.48,0.88
927,67.40,91.50,0.70,-0.36,0.0,0.0,0.0,67.40,91.50,67.40,4542.96,200.00,14.14,2.09,1.77,695.73,26.38,3.33,2.99,-0.75,0.66
928,-67.40,94.50,0.99,-0.01,0.0,0.0,0.0,-67.40,94.50,67.40,4542.96,200.00,14.14,2.09,1.77,116.59,10.80,1.58,1.28,-0.93,0.36
929,16.83,94.50,1.68,0.52,0.0,0.0,0.0,16.83,94.50,16.83,283.35,200.00,14.14,2.09,1.77,106.88,10.34,1.50,1.21,0.50,-0.87
930,20.01,94.50,1.62,0.48,0.0,0.0,0.0,20.01,94.50,20.01,400.54,1733.30,41.63,4.24,3.90,449.39,21.20,2.89,2.56,0.12,-0.99
931,23.26,94.50,1.38,0.33,0.0,0.0,0.0,23.26,94.50,23.26,541.01,2100.00,45.83,4.43,4.09,741.29,27.23,3.39,3.06,-0.78,-0.63
932,26.59,94.50,1.67,0.51,1.0,0.0,0.0,26.59,94.50,26.59,706.89,2100.00,45.83,4.43,4.09,1014.36,31.85,3.70,3.37,-0.57,-0.82
933,30.02,94.50,4.95,1.60,0.0,0.0,0.0,30.02,94.50,30.02,900.92,2100.00,45.83,4.43,4.09,1344.74,36.67,3.99,3.65,-0.43,-0.90
934,33.57,94.50,2.55,0.94,0.0,0.0,0.0,33.57,94.50,33.57,1126.72,1533.06,39.15,4.12,3.78,1709.21,41.34,4.23,3.89,-0.34,-0.94
935,37.27,94.50,1.58,0.46,0.0,0.0,0.0,37.27,94.50,37.27,1389.17,1738.88,41.70,4.24,3.91,2100.97,45.84,4.43,4.10,-0.28,-0.96
936,41.17,94.50,0.15,-1.89,0.0,1.0,0.0,41.17,94.50,41.17,1694.98,870.08,29.50,3.55,3.21,2242.56,47.36,4.50,4.16,0.99,-0.17
937,45.32,94.50,0.14,-1.96,0.0,0.0,0.0,45.32,94.50,45.32,2053.75,630.91,25.12,3.23,2.89,2363.64,48.62,4.55,4.21,0.94,-0.35
938,49.80,94.50,0.63,-0.46,0.0,0.0,0.0,49.80,94.50,49.80,2480.01,200.00,14.14,2.09,1.77,2469.23,49.69,4.59,4.26,-0.30,0.95
939,54.75,94.50,0.97,-0.03,0.0,0.0,0.0,54.75,94.50,54.75,2997.53,200.00,14.14,2.09,1.77,1951.27,44.17,4.36,4.02,-0.38,0.93
940,60.42,94.50,0.60,-0.51,0.0,0.0,0.0,60.42,94.50,60.42,3650.44,200.00,14.14,2.09,1.77,1387.86,37.25,4.02,3.68,-0.53,0.85
941,67.40,94.50,0.60,-0.51,0.0,0.0,0.0,67.40,94.50,67.40,4542.96,200.00,14.14,2.09,1.77,735.23,27.12,3.38,3.05,0.46,0.89
942,-67.40,97.50,1.00,-0.00,0.0,0.0,0.0,-67.40,97.50,67.40,4542.96,447.50,21.15,2.89,2.55,157.38,12.55,1.86,1.55,0.14,0.99
943,10.62,97.50,2.36,0.86,0.0,1.0,0.0,10.62,97.50,10.62,112.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.79,-0.61
944,13.71,97.50,1.94,0.66,0.0,0.0,0.0,13.71,97.50,13.71,187.84,200.00,14.14,2.09,1.77,165.22,12.85,1.91,1.59,-0.98,0.20
945,16.83,97.50,1.53,0.43,0.0,0.0,0.0,16.83,97.50,16.83,283.35,200.00,14.14,2.09,1.77,282.28,16.80,2.43,2.10,-0.95,-0.32
946,20.01,97.50,1.42,0.35,1.0,0.0,0.0,20.01,97.50,20.01,400.54,2100.00,45.83,4.43,4.09,518.66,22.77,3.03,2.70,-0.52,-0.86
947,23.26,97.50,1.31,0.27,0.0,0.0,0.0,23.26,97.50,23.26,541.01,2100.00,45.83,4.43,4.09,823.71,28.70,3.50,3.16,0.83,-0.56
948,26.59,97.50,2.36,0.86,1.0,0.0,0.0,26.59,97.50,26.59,706.89,2100.00,45.83,4.43,4.09,1074.58,32.78,3.76,3.43,0.64,-0.77
949,30.02,97.50,3.10,1.13,1.0,0.0,0.0,30.02,97.50,30.02,900.92,2100.00,45.83,4.43,4.09,1389.43,37.28,4.02,3.68,0.49,-0.87
950,33.57,97.50,2.31,0.84,0.0,0.0,0.0,33.57,97.50,33.57,1126.72,1740.88,41.72,4.24,3.91,1743.42,41.75,4.24,3.91,0.40,-0.92
951,37.27,97.50,0.64,-0.45,0.0,0.0,0.0,37.27,97.50,37.27,1389.17,1152.78,33.95,3.83,3.50,1942.96,44.08,4.35,4.02,1.00,-0.02
952,41.17,97.50,0.22,-1.53,0.0,0.0,0.0,41.17,97.50,41.17,1694.98,463.92,21.54,2.92,2.59,1996.47,44.68,4.38,4.04,0.97,-0.23
953,45.32,97.50,0.18,-1.69,0.0,0.0,0.0,45.32,97.50,45.32,2053.75,858.52,29.30,3.54,3.20,2147.08,46.34,4.45,4.12,0.91,-0.42
954,49.80,97.50,0.51,-0.67,0.0,0.0,0.0,49.80,97.50,49.80,2480.01,1142.14,33.80,3.82,3.49,2397.35,48.96,4.56,4.23,0.82,-0.58
955,54.75,97.50,0.77,-0.26,0.0,0.0,0.0,54.75,97.50,54.75,2997.53,200.00,14.14,2.09,1.77,2028.07,45.03,4.40,4.06,-0.42,0.91
956,60.42,97.50,0.60,-0.52,0.0,0.0,0.0,60.42,97.50,60.42,3650.44,200.00,14.14,2.09,1.77,1434.63,37.88,4.05,3.71,0.17,0.99
957,67.40,97.50,0.52,-0.66,0.0,0.0,0.0,67.40,97.50,67.40,4542.96,200.00,14.14,2.09,1.77,682.43,26.12,3.31,2.97,0.36,0.93
958,-67.40,100.50,0.92,-0.09,0.0,0.0,0.0,-67.40,100.50,67.40,4542.96,351.53,18.75,2.65,2.32,157.38,12.55,1.86,1.55,0.14,0.99
959,1.51,100.50,2.65,0.97,0.0,0.0,0.0,1.51,100.50,1.51,2.28,200.00,14.14,2.09,1.77,77.94,8.83,1.23,0.96,-0.71,0.70
960,4.53,100.50,2.93,1.08,1.0,0.0,0.0,4.53,100.50,4.53,20.52,200.00,14.14,2.09,1.77,176.45,13.28,1.97,1.65,-0.94,-0.33
961,7.56,100.50,3.12,1.14,1.0,0.0,0.0,7.56,100.50,7.56,57.21,200.00,14.14,2.09,1.77,240.12,15.50,2.27,1.95,0.69,-0.72
962,10.62,100.50,2.31,0.84,1.0,0.0,0.0,10.62,100.50,10.62,112.76,200.00,14.14,2.09,1.77,384.62,19.61,2.74,2.41,-0.99,0.12
963,13.71,100.50,1.93,0.66,1.0,0.0,0.0,13.71,100.50,13.71,187.84,200.00,14.14,2.09,1.77,484.76,22.02,2.97,2.63,-0.79,-0.62
964,16.83,100.50,1.56,0.45,1.0,0.0,0.0,16.83,100.50,16.83,283.35,200.00,14.14,2.09,1.77,393.35,19.83,2.76,2.43,0.94,0.34
965,20.01,100.50,1.52,0.42,0.0,0.0,0.0,20.01,100.50,20.01,400.54,1604.79,40.06,4.16,3.83,383.75,19.59,2.74,2.40,0.96,-0.28
966,23.26,100.50,1.40,0.33,1.0,0.0,0.0,23.26,100.50,23.26,541.01,2100.00,45.83,4.43,4.09,596.69,24.43,3.17,2.84,0.62,-0.79
967,26.59,100.50,1.39,0.33,1.0,0.0,0.0,26.59,100.50,26.59,706.89,2038.45,45.15,4.40,4.06,916.64,30.28,3.60,3.27,0.40,-0.92
968,30.02,100.50,1.45,0.37,1.0,0.0,0.0,30.02,100.50,30.02,900.92,1195.98,34.58,3.87,3.53,1274.76,35.70,3.93,3.60,0.29,-0.96
969,33.57,100.50,1.27,0.24,0.0,0.0,0.0,33.57,100.50,33.57,1126.72,1354.38,36.80,3.99,3.66,1656.56,40.70,4.19,3.86,0.22,-0.97
970,37.27,100.50,0.70,-0.35,0.0,1.0,0.0,37.27,100.50,37.27,1389.17,600.00,24.49,3.18,2.84,1677.68,40.96,4.21,3.87,1.00,-0.05
971,41.17,100.50,0.31,-1.16,0.0,1.0,0.0,41.17,100.50,41.17,1694.98,463.92,21.54,2.92,2.59,1753.97,41.88,4.25,3.91,0.96,-0.29
972,45.32,100.50,0.28,-1.29,0.0,0.0,0.0,45.32,100.50,45.32,2053.75,200.00,14.14,2.09,1.77,1938.59,44.03,4.35,4.01,0.87,-0.50
973,49.80,100.50,0.61,-0.49,0.0,0.0,0.0,49.80,100.50,49.80,2480.01,997.89,31.59,3.69,3.35,2227.45,47.20,4.49,4.15,0.76,-0.65
974,54.75,100.50,0.74,-0.30,0.0,0.0,0.0,54.75,100.50,54.75,2997.53,200.00,14.14,2.09,1.77,2039.90,45.17,4.40,4.07,0.07,1.00
975,60.42,100.50,0.61,-0.49,0.0,0.0,0.0,60.42,100.50,60.42,3650.44,200.00,14.14,2.09,1.77,1411.91,37.58,4.03,3.70,0.10,0.99
976,67.40,100.50,0.56,-0.59,0.0,0.0,0.0,67.40,100.50,67.40,4542.96,200.00,14.14,2.09,1.77,644.75,25.39,3.25,2.92,0.23,0.97
977,-67.40,103.50,0.99,-0.01,0.0,0.0,0.0,-67.40,103.50,67.40,4542.96,351.52,18.75,2.65,2.32,157.38,12.55,1.86,1.55,0.14,0.99
978,-1.51,103.50,2.30,0.83,1.0,0.0,0.0,-1.51,103.50,1.51,2.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.71,0.70
979,1.51,103.50,2.26,0.82,0.0,0.0,0.0,1.51,103.50,1.51,2.28,200.00,14.14,2.09,1.77,174.91,13.23,1.97,1.65,0.32,0.95
980,4.53,103.50,3.03,1.11,1.0,0.0,0.0,4.53,103.50,4.53,20.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.32,-0.95
981,7.56,103.50,3.12,1.14,1.0,0.0,0.0,7.56,103.50,7.56,57.21,200.00,14.14,2.09,1.77,73.42,8.57,1.18,0.92,0.75,0.66
982,10.62,103.50,2.40,0.87,1.0,0.0,0.0,10.62,103.50,10.62,112.76,200.00,14.14,2.09,1.77,243.76,15.61,2.29,1.96,0.68,-0.74
983,13.71,103.50,2.01,0.70,0.0,0.0,0.0,13.71,103.50,13.71,187.84,200.00,14.14,2.09,1.77,301.81,17.37,2.50,2.17,0.53,0.85
984,16.83,103.50,1.57,0.45,0.0,0.0,0.0,16.83,103.50,16.83,283.35,200.00,14.14,2.09,1.77,140.19,11.84,1.75,1.44,0.38,0.93
985,20.01,103.50,1.60,0.47,0.0,0.0,0.0,20.01,103.50,20.01,400.54,200.00,14.14,2.09,1.77,124.27,11.15,1.64,1.34,0.42,-0.91
986,23.26,103.50,1.43,0.35,1.0,0.0,0.0,23.26,103.50,23.26,541.01,1811.54,42.56,4.28,3.95,476.48,21.83,2.95,2.62,0.11,-0.99
987,26.59,103.50,1.49,0.40,1.0,0.0,0.0,26.59,103.50,26.59,706.89,1447.50,38.05,4.06,3.72,845.23,29.07,3.52,3.19,0.06,-1.00
988,30.02,103.50,1.36,0.30,1.0,0.0,0.0,30.02,103.50,30.02,900.92,2088.34,45.70,4.43,4.09,1225.88,35.01,3.89,3.56,0.04,-1.00
989,33.57,103.50,1.20,0.18,0.0,0.0,0.0,33.57,103.50,33.57,1126.72,1220.72,34.94,3.89,3.55,1431.51,37.84,4.05,3.71,0.98,0.19
990,37.27,103.50,0.86,-0.15,0.0,1.0,0.0,37.27,103.50,37.27,1389.17,600.00,24.49,3.18,2.84,1413.00,37.59,4.03,3.70,1.00,-0.10
991,41.17,103.50,0.42,-0.87,0.0,1.0,0.0,41.17,103.50,41.17,1694.98,200.00,14.14,2.09,1.77,1517.13,38.95,4.11,3.77,0.93,-0.37
992,45.32,103.50,0.37,-0.99,0.0,0.0,0.0,45.32,103.50,45.32,2053.75,200.00,14.14,2.09,1.77,1741.35,41.73,4.24,3.91,0.81,-0.59
993,49.80,103.50,0.61,-0.50,0.0,0.0,0.0,49.80,103.50,49.80,2480.01,498.18,22.32,2.99,2.66,2071.69,45.52,4.42,4.08,0.69,-0.73
994,54.75,103.50,0.67,-0.40,0.0,0.0,0.0,54.75,103.50,54.75,2997.53,200.00,14.14,2.09,1.77,2030.52,45.06,4.40,4.06,0.02,1.00
995,60.42,103.50,0.60,-0.51,0.0,0.0,0.0,60.42,103.50,60.42,3650.44,200.00,14.14,2.09,1.77,1400.41,37.42,4.03,3.69,0.04,1.00
996,67.40,103.50,0.52,-0.65,0.0,0.0,0.0,67.40,103.50,67.40,4542.96,200.00,14.14,2.09,1.77,625.04,25.00,3.22,2.89,0.08,1.00
997,-67.40,106.50,0.93,-0.07,0.0,0.0,0.0,-67.40,106.50,67.40,4542.96,200.00,14.14,2.09,1.77,157.38,12.55,1.86,1.55,0.14,0.99
998,-1.51,106.50,2.32,0.84,1.0,0.0,0.0,-1.51,106.50,1.51,2.28,200.00,14.14,2.09,1.77,282.55,16.81,2.43,2.10,0.20,-0.98
999,1.51,106.50,2.41,0.88,1.0,0.0,0.0,1.51,106.50,1.51,2.28,200.00,14.14,2.09,1.77,174.91,13.23,1.97,1.65,-0.32,0.95
1000,7.56,106.50,3.62,1.29,1.0,0.0,0.0,7.56,106.50,7.56,57.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,-0.98
1001,10.62,106.50,3.62,1.29,0.0,0.0,0.0,10.62,106.50,10.62,112.76,200.00,14.14,2.09,1.77,87.91,9.38,1.33,1.05,0.62,-0.78
1002,13.71,106.50,3.21,1.17,1.0,0.0,0.0,13.71,106.50,13.71,187.84,200.00,14.14,2.09,1.77,153.70,12.40,1.84,1.53,0.35,0.94
1003,20.01,106.50,1.87,0.63,0.0,0.0,0.0,20.01,106.50,20.01,400.54,200.00,14.14,2.09,1.77,124.27,11.15,1.64,1.34,0.42,-0.91
1004,23.26,106.50,1.32,0.28,1.0,0.0,0.0,23.26,106.50,23.26,541.01,860.76,29.34,3.54,3.20,476.48,21.83,2.95,2.62,0.11,-0.99
1005,26.59,106.50,1.24,0.22,1.0,0.0,0.0,26.59,106.50,26.59,706.89,1955.92,44.23,4.36,4.02,845.23,29.07,3.52,3.19,0.06,-1.00
1006,30.02,106.50,1.28,0.25,1.0,0.0,0.0,30.02,106.50,30.02,900.92,1215.12,34.86,3.88,3.55,1195.35,34.57,3.87,3.53,0.57,-0.82
1007,33.57,106.50,1.21,0.19,0.0,0.0,0.0,33.57,106.50,33.57,1126.72,1504.70,38.79,4.10,3.76,1158.67,34.04,3.84,3.50,0.98,0.20
1008,37.27,106.50,1.08,0.08,0.0,0.0,0.0,37.27,106.50,37.27,1389.17,600.00,24.49,3.18,2.84,1149.67,33.91,3.83,3.49,0.99,-0.16
1009,41.17,106.50,0.78,-0.24,0.0,0.0,0.0,41.17,106.50,41.17,1694.98,853.10,29.21,3.53,3.20,1289.37,35.91,3.94,3.61,0.88,-0.47
1010,45.32,106.50,0.53,-0.63,0.0,0.0,0.0,45.32,106.50,45.32,2053.75,200.00,14.14,2.09,1.77,1559.93,39.50,4.13,3.80,0.73,-0.68
1011,49.80,106.50,0.68,-0.39,0.0,0.0,0.0,49.80,106.50,49.80,2480.01,373.18,19.32,2.71,2.38,1929.20,43.92,4.35,4.01,0.68,-0.73
1012,54.75,106.50,0.81,-0.21,1.0,0.0,0.0,54.75,106.50,54.75,2997.53,200.00,14.14,2.09,1.77,2008.90,44.82,4.39,4.05,0.89,0.45
1013,60.42,106.50,0.78,-0.25,1.0,0.0,0.0,60.42,106.50,60.42,3650.44,200.00,14.14,2.09,1.77,1399.12,37.40,4.03,3.69,0.01,1.00
1014,67.40,106.50,0.48,-0.72,0.0,0.0,0.0,67.40,106.50,67.40,4542.96,200.00,14.14,2.09,1.77,622.81,24.96,3.22,2.88,0.03,1.00
1015,-67.40,109.50,0.86,-0.16,0.0,0.0,0.0,-67.40,109.50,67.40,4542.96,200.00,14.14,2.09,1.77,157.38,12.55,1.86,1.55,0.14,0.99
1016,-4.53,109.50,3.59,1.28,1.0,0.0,0.0,-4.53,109.50,4.53,20.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.73,0.69
1017,-1.51,109.50,2.53,0.93,0.0,0.0,0.0,-1.51,109.50,1.51,2.28,200.00,14.14,2.09,1.77,284.42,16.86,2.44,2.11,-0.20,0.98
1018,10.62,109.50,4.02,1.39,1.0,0.0,0.0,10.62,109.50,10.62,112.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,-0.16
1019,20.01,109.50,2.00,0.69,0.0,0.0,0.0,20.01,109.50,20.01,400.54,0.00,0.00,0.00,0.00,193.43,13.91,2.06,1.74,0.82,-0.58
1020,23.26,109.50,1.46,0.38,1.0,0.0,0.0,23.26,109.50,23.26,541.01,200.00,14.14,2.09,1.77,439.40,20.96,2.87,2.54,0.83,-0.56
1021,26.59,109.50,1.17,0.16,1.0,0.0,0.0,26.59,109.50,26.59,706.89,200.00,14.14,2.09,1.77,715.99,26.76,3.36,3.02,0.51,-0.86
1022,30.02,109.50,1.12,0.12,0.0,0.0,0.0,30.02,109.50,30.02,900.92,200.00,14.14,2.09,1.77,1048.42,32.38,3.74,3.40,0.83,0.56
1023,33.57,109.50,1.29,0.26,0.0,0.0,0.0,33.57,109.50,33.57,1126.72,1276.86,35.73,3.93,3.60,886.89,29.78,3.57,3.23,0.97,0.23
1024,37.27,109.50,1.39,0.33,0.0,0.0,0.0,37.27,109.50,37.27,1389.17,1452.36,38.11,4.06,3.73,889.28,29.82,3.57,3.24,0.97,-0.24
1025,41.17,109.50,0.92,-0.09,0.0,0.0,0.0,41.17,109.50,41.17,1694.98,1288.34,35.89,3.94,3.61,1076.81,32.81,3.76,3.43,0.80,-0.59
1026,45.32,109.50,0.63,-0.46,0.0,0.0,0.0,45.32,109.50,45.32,2053.75,200.00,14.14,2.09,1.77,1400.72,37.43,4.03,3.69,0.62,-0.78
1027,49.80,109.50,0.70,-0.35,0.0,0.0,0.0,49.80,109.50,49.80,2480.01,460.30,21.45,2.92,2.58,1732.92,41.63,4.24,3.90,0.92,-0.38
1028,54.75,109.50,0.79,-0.24,0.0,0.0,0.0,54.75,109.50,54.75,2997.53,593.46,24.36,3.17,2.83,1836.49,42.85,4.30,3.96,0.92,0.40
1029,60.42,109.50,0.78,-0.25,1.0,0.0,0.0,60.42,109.50,60.42,3650.44,200.00,14.14,2.09,1.77,1399.12,37.40,4.03,3.69,0.01,1.00
1030,67.40,109.50,0.46,-0.77,0.0,0.0,0.0,67.40,109.50,67.40,4542.96,200.00,14.14,2.09,1.77,622.81,24.96,3.22,2.88,0.03,1.00
1031,-67.40,112.50,0.85,-0.16,0.0,0.0,0.0,-67.40,112.50,67.40,4542.96,200.00,14.14,2.09,1.77,157.38,12.55,1.86,1.55,0.14,0.99
1032,-41.17,112.50,1.05,0.05,0.0,0.0,0.0,-41.17,112.50,41.17,1694.98,200.00,14.14,2.09,1.77,127.13,11.28,1.66,1.36,-0.99,0.14
1033,-37.27,112.50,0.84,-0.18,0.0,0.0,0.0,-37.27,112.50,37.27,1389.17,200.00,14.14,2.09,1.77,234.56,15.32,2.25,1.92,-0.93,-0.36
1034,-33.57,112.50,0.81,-0.21,0.0,0.0,0.0,-33.57,112.50,33.57,1126.72,200.00,14.14,2.09,1.77,223.63,14.95,2.20,1.88,-0.63,0.77
1035,-7.56,112.50,4.38,1.48,0.0,0.0,0.0,-7.56,112.50,7.56,57.21,200.00,14.14,2.09,1.77,83.47,9.14,1.29,1.01,-0.66,0.75
1036,-4.53,112.50,3.80,1.33,1.0,0.0,0.0,-4.53,112.50,4.53,20.52,200.00,14.14,2.09,1.77,174.25,13.20,1.96,1.64,0.95,-0.30
1037,-1.51,112.50,2.46,0.90,0.0,0.0,0.0,-1.51,112.50,1.51,2.28,200.00,14.14,2.09,1.77,284.42,16.86,2.44,2.11,-0.20,0.98
1038,4.53,112.50,3.21,1.17,1.0,0.0,0.0,4.53,112.50,4.53,20.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.70,0.71
1039,23.26,112.50,1.59,0.47,0.0,0.0,0.0,23.26,112.50,23.26,541.01,200.00,14.14,2.09,1.77,256.49,16.02,2.34,2.01,0.20,-0.98
1040,26.59,112.50,1.13,0.12,0.0,0.0,0.0,26.59,112.50,26.59,706.89,200.00,14.14,2.09,1.77,604.43,24.59,3.19,2.85,0.76,-0.65
1041,30.02,112.50,1.12,0.11,0.0,0.0,0.0,30.02,112.50,30.02,900.92,200.00,14.14,2.09,1.77,823.47,28.70,3.50,3.16,0.72,0.69
1042,33.57,112.50,1.28,0.25,0.0,0.0,0.0,33.57,112.50,33.57,1126.72,200.00,14.14,2.09,1.77,617.96,24.86,3.21,2.87,0.96,0.29
1043,37.27,112.50,1.27,0.24,0.0,0.0,0.0,37.27,112.50,37.27,1389.17,1202.50,34.68,3.87,3.54,635.84,25.22,3.24,2.90,0.93,-0.37
1044,41.17,112.50,1.06,0.06,0.0,0.0,0.0,41.17,112.50,41.17,1694.98,858.75,29.30,3.54,3.20,890.69,29.84,3.57,3.24,0.67,-0.75
1045,45.32,112.50,0.72,-0.33,0.0,0.0,0.0,45.32,112.50,45.32,2053.75,200.00,14.14,2.09,1.77,1258.43,35.47,3.92,3.58,0.61,-0.79
1046,49.80,112.50,0.71,-0.35,0.0,0.0,0.0,49.80,112.50,49.80,2480.01,311.78,17.66,2.53,2.20,1538.19,39.22,4.12,3.78,0.88,-0.47
1047,54.75,112.50,0.72,-0.33,0.0,0.0,0.0,54.75,112.50,54.75,2997.53,402.34,20.06,2.78,2.45,1659.73,40.74,4.20,3.86,0.92,0.40
1048,60.42,112.50,0.75,-0.29,0.0,0.0,0.0,60.42,112.50,60.42,3650.44,200.00,14.14,2.09,1.77,1400.41,37.42,4.03,3.69,-0.04,1.00
1049,67.40,112.50,0.42,-0.86,0.0,0.0,0.0,67.40,112.50,67.40,4542.96,200.00,14.14,2.09,1.77,625.04,25.00,3.22,2.89,-0.08,1.00
1050,-67.40,115.50,0.82,-0.20,0.0,0.0,0.0,-67.40,115.50,67.40,4542.96,200.00,14.14,2.09,1.77,157.38,12.55,1.86,1.55,0.14,0.99
1051,-41.17,115.50,0.88,-0.12,0.0,0.0,0.0,-41.17,115.50,41.17,1694.98,200.00,14.14,2.09,1.77,317.32,17.81,2.55,2.22,0.13,-0.99
1052,-37.27,115.50,0.79,-0.23,0.0,0.0,0.0,-37.27,115.50,37.27,1389.17,200.00,14.14,2.09,1.77,490.96,22.16,2.98,2.65,-0.98,-0.19
1053,-33.57,115.50,0.91,-0.10,0.0,0.0,0.0,-33.57,115.50,33.57,1126.72,200.00,14.14,2.09,1.77,435.50,20.87,2.86,2.53,-0.77,0.64
1054,-30.02,115.50,0.95,-0.05,0.0,0.0,0.0,-30.02,115.50,30.02,900.92,200.00,14.14,2.09,1.77,122.83,11.08,1.63,1.33,0.40,0.92
1055,-1.51,115.50,2.33,0.85,1.0,0.0,0.0,-1.51,115.50,1.51,2.28,200.00,14.14,2.09,1.77,174.91,13.23,1.97,1.65,0.32,-0.95
1056,1.51,115.50,2.84,1.05,0.0,0.0,0.0,1.51,115.50,1.51,2.28,555.42,23.57,3.10,2.77,175.44,13.25,1.97,1.65,0.95,0.31
1057,4.53,115.50,3.36,1.21,1.0,0.0,0.0,4.53,115.50,4.53,20.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.73,-0.69
1058,7.56,115.50,3.74,1.32,1.0,0.0,0.0,7.56,115.50,7.56,57.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.19,0.98
1059,23.26,115.50,1.66,0.51,0.0,0.0,0.0,23.26,115.50,23.26,541.01,200.00,14.14,2.09,1.77,149.17,12.21,1.81,1.50,0.35,-0.94
1060,26.59,115.50,1.22,0.20,1.0,0.0,0.0,26.59,115.50,26.59,706.89,200.00,14.14,2.09,1.77,382.00,19.54,2.73,2.40,0.66,-0.75
1061,30.02,115.50,1.03,0.03,1.0,0.0,0.0,30.02,115.50,30.02,900.92,200.00,14.14,2.09,1.77,544.03,23.32,3.08,2.75,0.98,-0.18
1062,33.57,115.50,1.23,0.21,0.0,0.0,0.0,33.57,115.50,33.57,1126.72,200.00,14.14,2.09,1.77,358.86,18.94,2.67,2.34,0.89,0.46
1063,37.27,115.50,1.29,0.25,0.0,0.0,0.0,37.27,115.50,37.27,1389.17,200.00,14.14,2.09,1.77,403.18,20.08,2.78,2.45,0.79,-0.61
1064,41.17,115.50,1.21,0.19,0.0,0.0,0.0,41.17,115.50,41.17,1694.98,546.62,23.38,3.09,2.75,747.34,27.34,3.40,3.06,0.66,-0.75
1065,45.32,115.50,0.90,-0.10,0.0,0.0,0.0,45.32,115.50,45.32,2053.75,592.80,24.35,3.17,2.83,1109.25,33.31,3.79,3.46,0.88,-0.47
1066,49.80,115.50,0.70,-0.36,0.0,0.0,0.0,49.80,115.50,49.80,2480.01,200.00,14.14,2.09,1.77,1354.19,36.80,3.99,3.66,0.82,-0.57
1067,54.75,115.50,0.80,-0.23,0.0,0.0,0.0,54.75,115.50,54.75,2997.53,516.45,22.73,3.03,2.70,1479.48,38.46,4.08,3.74,0.94,0.33
1068,60.42,115.50,0.73,-0.31,0.0,0.0,0.0,60.42,115.50,60.42,3650.44,200.00,14.14,2.09,1.77,1320.23,36.33,3.97,3.63,1.00,0.06
1069,67.40,115.50,0.41,-0.90,0.0,0.0,0.0,67.40,115.50,67.40,4542.96,200.00,14.14,2.09,1.77,644.75,25.39,3.25,2.92,-0.23,0.97
1070,-67.40,118.50,0.78,-0.25,0.0,0.0,0.0,-67.40,118.50,67.40,4542.96,200.00,14.14,2.09,1.77,157.38,12.55,1.86,1.55,-0.14,0.99
1071,-41.17,118.50,0.78,-0.25,0.0,0.0,0.0,-41.17,118.50,41.17,1694.98,200.00,14.14,2.09,1.77,207.61,14.41,2.13,1.81,0.20,-0.98
1072,-37.27,118.50,0.75,-0.29,0.0,0.0,0.0,-37.27,118.50,37.27,1389.17,200.00,14.14,2.09,1.77,373.05,19.31,2.71,2.38,0.57,-0.82
